date,adj_close,close,high,low,open,volume
2020-01-02,72.46826934814453,75.0875015258789,75.1500015258789,73.79750061035156,74.05999755859375,135480400
2020-01-03,71.76373291015625,74.35749816894531,75.1449966430664,74.125,74.2874984741211,146322800
2020-01-06,72.3355484008789,74.94999694824219,74.98999786376953,73.1875,73.44750213623047,118387200
2020-01-07,71.99534606933594,74.59750366210938,75.2249984741211,74.37000274658203,74.95999908447266,108872000
2020-01-08,73.15351104736328,75.79750061035156,76.11000061035156,74.29000091552734,74.29000091552734,132079200
2020-01-09,74.70733642578125,77.40750122070312,77.60749816894531,76.55000305175781,76.80999755859375,170108400
2020-01-10,74.87623596191406,77.5824966430664,78.1675033569336,77.0625,77.6500015258789,140644800
2020-01-13,76.47592163085938,79.23999786376953,79.26750183105469,77.7874984741211,77.91000366210938,121532000
2020-01-14,75.4432373046875,78.16999816894531,79.39250183105469,78.0425033569336,79.17500305175781,161954400
2020-01-15,75.11994171142578,77.83499908447266,78.875,77.38749694824219,77.9625015258789,121923600
2020-01-16,76.06090545654297,78.80999755859375,78.92500305175781,78.02249908447266,78.39749908447266,108829200
2020-01-17,76.90299224853516,79.68250274658203,79.68499755859375,78.75,79.06749725341797,137816400
2020-01-21,76.3818130493164,79.14250183105469,79.75499725341797,79.0,79.29750061035156,110843200
2020-01-22,76.65446472167969,79.42500305175781,79.99749755859375,79.32749938964844,79.6449966430664,101832400
2020-01-23,77.02361297607422,79.80750274658203,79.88999938964844,78.9124984741211,79.4800033569336,104472000
2020-01-24,76.8016357421875,79.57749938964844,80.8324966430664,79.37999725341797,80.0625,146537600
2020-01-27,74.54326629638672,77.23750305175781,77.94249725341797,76.22000122070312,77.51499938964844,161940000
2020-01-28,76.65204620361328,79.42250061035156,79.5999984741211,78.04750061035156,78.1500015258789,162234000
2020-01-29,78.25655364990234,81.08499908447266,81.9625015258789,80.34500122070312,81.11250305175781,216229200
2020-01-30,78.14315795898438,80.96749877929688,81.02249908447266,79.6875,80.13500213623047,126743200
2020-01-31,74.67837524414062,77.37750244140625,80.66999816894531,77.07250213623047,80.23249816894531,199588400
2020-02-03,74.47330474853516,77.16500091552734,78.37249755859375,75.55500030517578,76.07499694824219,173788400
2020-02-04,76.93193054199219,79.7125015258789,79.91000366210938,78.40750122070312,78.82749938964844,136616400
2020-02-05,77.55925750732422,80.36250305175781,81.19000244140625,79.73750305175781,80.87999725341797,118826800
2020-02-06,78.46648406982422,81.30249786376953,81.30500030517578,80.06500244140625,80.64250183105469,105425600
2020-02-07,77.3998794555664,80.00749969482422,80.8499984741211,79.5,80.59249877929688,117684000
2020-02-10,77.76751708984375,80.38749694824219,80.38749694824219,78.4625015258789,78.54499816894531,109348800
2020-02-11,77.29830169677734,79.90249633789062,80.9749984741211,79.67749786376953,80.9000015258789,94323200
2020-02-12,79.13396453857422,81.80000305175781,81.80500030517578,80.36750030517578,80.36750030517578,113730400
2020-02-13,78.57047271728516,81.21749877929688,81.55500030517578,80.8375015258789,81.04750061035156,94747600
2020-02-14,78.58981323242188,81.23750305175781,81.49500274658203,80.7125015258789,81.18499755859375,80113600
2020-02-18,77.15080261230469,79.75,79.9375,78.65249633789062,78.83999633789062,152531200
2020-02-19,78.26815795898438,80.90499877929688,81.14250183105469,80.0,80.0,93984000
2020-02-20,77.46520233154297,80.07499694824219,81.1624984741211,79.55249786376953,80.65750122070312,100566000
2020-02-21,75.71177673339844,78.26249694824219,80.11250305175781,77.625,79.65499877929688,129554000
2020-02-24,72.11544036865234,74.54499816894531,76.04499816894531,72.30750274658203,74.31500244140625,222195200
2020-02-25,69.67272186279297,72.0199966430664,75.63249969482422,71.53250122070312,75.23750305175781,230673600
2020-02-26,70.77798461914062,73.1624984741211,74.47000122070312,71.625,71.63249969482422,198054800
2020-02-27,66.15135192871094,68.37999725341797,71.5,68.23999786376953,70.2750015258789,320605600
2020-02-28,66.11266326904297,68.33999633789062,69.60250091552734,64.09249877929688,64.31500244140625,426510000
2020-03-02,72.26780700683594,74.70249938964844,75.36000061035156,69.43000030517578,70.56999969482422,341397200
2020-03-03,69.97260284423828,72.33000183105469,76.0,71.44999694824219,75.9175033569336,319475600
2020-03-04,73.2182846069336,75.68499755859375,75.8499984741211,73.28250122070312,74.11000061035156,219178400
2020-03-05,70.8432846069336,73.2300033569336,74.88749694824219,72.85250091552734,73.87999725341797,187572800
2020-03-06,69.90248107910156,72.25749969482422,72.70500183105469,70.30750274658203,70.5,226176800
2020-03-09,64.3737564086914,66.5425033569336,69.52249908447266,65.75,65.9375,286744800
2020-03-10,69.0100326538086,71.33499908447266,71.61000061035156,67.34249877929688,69.28500366210938,285290000
2020-03-11,66.61328887939453,68.85749816894531,70.30500030517578,67.96499633789062,69.34750366210938,255598800
2020-03-12,60.034915924072266,62.057498931884766,67.5,62.0,63.98500061035156,418474000
2020-03-13,67.22760009765625,69.49250030517578,69.9800033569336,63.23749923706055,66.22250366210938,370732000
2020-03-16,58.578975677490234,60.5525016784668,64.7699966430664,60.0,60.48749923706055,322423600
2020-03-17,61.15469741821289,63.21500015258789,64.40249633789062,59.599998474121094,61.877498626708984,324056000
2020-03-18,59.65763473510742,61.66749954223633,62.5,59.279998779296875,59.942501068115234,300233600
2020-03-19,59.200531005859375,61.19499969482422,63.209999084472656,60.65250015258789,61.84749984741211,271857200
2020-03-20,55.4421501159668,57.310001373291016,62.95750045776367,57.0,61.79499816894531,401693200
2020-03-23,54.26433563232422,56.092498779296875,57.125,53.15250015258789,57.02000045776367,336752800
2020-03-24,59.70843505859375,61.720001220703125,61.92250061035156,58.57500076293945,59.09000015258789,287531200
2020-03-25,59.37950897216797,61.380001068115234,64.5625,61.07500076293945,62.6875,303602000
2020-03-26,62.50424575805664,64.61000061035156,64.66999816894531,61.59000015258789,61.630001068115234,252087200
2020-03-27,59.91641616821289,61.935001373291016,63.967498779296875,61.76250076293945,63.1875,204216800
2020-03-30,61.626304626464844,63.70249938964844,63.880001068115234,62.349998474121094,62.685001373291016,167976400
2020-03-31,61.50054168701172,63.5724983215332,65.62249755859375,63.0,63.900001525878906,197002000
2020-04-01,58.264564514160156,60.227500915527344,62.18000030517578,59.782501220703125,61.625,176218400
2020-04-02,59.23681640625,61.23249816894531,61.287498474121094,59.224998474121094,60.084999084472656,165934000
2020-04-03,58.385475158691406,60.352500915527344,61.42499923706055,59.74250030517578,60.70000076293945,129880000
2020-04-06,63.47889709472656,65.61750030517578,65.77749633789062,62.345001220703125,62.724998474121094,201820400
2020-04-07,62.743656158447266,64.85749816894531,67.92500305175781,64.75,67.69999694824219,202887200
2020-04-08,64.34956359863281,66.51750183105469,66.84249877929688,65.30750274658203,65.68499755859375,168895200
2020-04-09,64.81391906738281,66.99749755859375,67.51750183105469,66.17500305175781,67.17500305175781,161834800
2020-04-13,66.08607482910156,68.3125,68.42500305175781,66.4574966430664,67.07749938964844,131022800
2020-04-14,69.42362213134766,71.76249694824219,72.0625,69.51249694824219,70.0,194994800
