date,open,high,low,close,adj_close,volume
2020-01-02,129.06309509277344,129.94264221191406,128.8432159423828,129.46463012695312,100.01375579833984,3293436
2020-01-03,127.69598388671875,128.92926025390625,127.6864242553711,128.43212890625,99.21612548828125,2482890
2020-01-06,127.55258178710938,128.33651733398438,127.34225463867188,128.2026824951172,99.03888702392578,2537073
2020-01-07,127.81070709228516,129.0248565673828,127.53346252441406,128.28871154785156,99.10533142089844,3232977
2020-01-08,128.5946502685547,129.88528442382812,128.0305938720703,129.35946655273438,99.93250274658203,4545916
2020-01-09,129.7705535888672,130.77438354492188,129.35946655273438,130.72657775878906,100.98861694335938,3902208
2020-01-10,130.9751434326172,131.806884765625,130.31549072265625,130.67877197265625,100.9516830444336,3405148
2020-01-13,129.52198791503906,130.6309814453125,129.13002014160156,130.5927276611328,100.88522338867188,3693426
2020-01-14,130.28680419921875,131.10899353027344,129.5889129638672,129.84703063964844,100.30916595458984,3850326
2020-01-15,130.0191192626953,131.988525390625,129.7418670654297,130.6118621826172,100.90001678466797,4232011
2020-01-16,131.28106689453125,132.11280822753906,130.98471069335938,131.91204833984375,101.90442657470703,4519661
2020-01-17,130.53536987304688,132.2466583251953,130.17208862304688,132.2275390625,102.14815521240234,5881972
2020-01-21,131.74952697753906,133.2218017578125,131.5487518310547,133.04971313476562,102.78329467773438,7577329
2020-01-22,137.0172119140625,139.3785858154297,136.28106689453125,137.5621337890625,106.26921844482422,17228038
2020-01-23,137.85850524902344,138.0592803955078,135.89866638183594,136.58700561523438,105.51590728759766,5918059
2020-01-24,137.08413696289062,137.5908203125,134.28298950195312,134.3785858154297,103.80987548828125,5836889
2020-01-27,132.4091796875,133.91014099121094,132.02676391601562,132.52389526367188,102.37708282470703,4358264
2020-01-28,133.36520385742188,134.29254150390625,132.64817810058594,133.41299438476562,103.06394958496094,3610374
2020-01-29,133.04971313476562,133.44168090820312,131.5487518310547,131.63479614257812,101.69024658203125,3194275
2020-01-30,130.74569702148438,130.9464569091797,129.034423828125,130.75526428222656,101.01078796386719,5290563
2020-01-31,136.6156768798828,137.71510314941406,134.5984649658203,137.4091796875,106.15104675292969,19868352
2020-02-03,137.90631103515625,140.8030548095703,137.5717010498047,139.8374786376953,108.0269775390625,9295488
2020-02-04,141.28106689453125,142.81069946289062,140.420654296875,142.55258178710938,110.12443542480469,5879566
2020-02-05,143.6042022705078,150.51625061035156,143.54684448242188,149.45506286621094,115.45675659179688,15048593
2020-02-06,149.92352294921875,151.76864624023438,148.5850830078125,149.86614990234375,115.77427673339844,8786923
2020-02-07,147.7533416748047,148.69981384277344,146.1950225830078,146.66348266601562,114.4832763671875,6718876
2020-02-10,146.24282836914062,147.64817810058594,144.91395568847656,147.6386260986328,115.24446868896484,5480831
2020-02-11,148.29827880859375,148.3938751220703,146.0133819580078,146.73040771484375,114.53551483154297,4011515
2020-02-12,146.988525390625,148.75717163085938,146.76864624023438,148.47991943359375,115.90117645263672,4641939
2020-02-13,147.58126831054688,148.02102661132812,146.66348266601562,147.52389526367188,115.15493774414062,3996452
2020-02-14,147.62905883789062,147.76290893554688,143.18356323242188,144.07266235351562,112.46092224121094,6379763
2020-02-18,143.2026824951172,144.72274780273438,143.0592803955078,144.45506286621094,112.75941467285156,3496778
2020-02-19,144.87571716308594,145.2103271484375,143.69981384277344,144.22561645507812,112.58030700683594,2858613
