date,open,high,low,close,volume
2020-04-01,17.75,17.9,17.7,17.75,34452934
2020-04-06,18.15,18.15,17.4,17.85,52673702
2020-04-07,18.05,18.1,17.85,17.9,36503651
2020-04-08,17.75,18.1,17.7,17.95,43704887
2020-04-09,17.95,18.1,17.95,18.05,48224212
2020-04-10,18.15,18.75,18.1,18.65,54236425
2020-04-13,18.7,19.05,18.65,18.8,54476531
2020-04-14,19.0,19.75,18.9,19.65,69661201
2020-04-15,19.95,20.15,19.8,19.9,75824740
2020-04-16,19.8,19.8,19.4,19.5,54383445
2020-04-17,19.75,19.9,19.55,19.6,43389376
2020-04-20,19.6,19.6,19.3,19.3,33183531
2020-04-21,19.1,19.15,18.65,18.7,77668150
2020-04-22,18.25,18.55,18.15,18.5,59156590
2020-04-23,18.55,18.85,18.4,18.55,44084029
2020-04-24,18.55,18.75,18.5,18.6,38033501
2020-04-27,18.9,19.2,18.75,19.05,50844530
2020-04-28,19.15,19.5,19.1,19.5,41065464
2020-04-29,19.55,19.9,19.5,19.7,54043299
2020-04-30,19.9,20.25,19.85,20.0,69091028
2020-05-04,19.45,19.65,19.25,19.5,49015584
2020-05-05,19.65,19.75,19.6,19.65,23527196
2020-05-06,19.55,19.65,19.4,19.55,32635119
2020-05-07,19.6,19.85,19.55,19.7,26461880
2020-05-08,19.95,20.0,19.75,19.8,19783385
2020-05-11,19.95,20.15,19.9,20.0,30048861
2020-05-12,19.75,19.75,19.5,19.65,52780238
2020-05-13,19.55,19.8,19.5,19.8,30479650
2020-05-14,19.6,19.65,19.5,19.55,34590172
2020-05-15,19.7,19.8,19.5,19.6,29798480
2020-05-18,19.5,19.65,19.5,19.5,29876029
2020-05-19,19.9,19.9,19.7,19.85,35769020
2020-05-20,19.85,19.9,19.7,19.85,32978059
2020-05-21,19.8,19.9,19.7,19.8,37824897
2020-05-22,19.75,19.8,19.55,19.55,34460349
2020-05-25,19.55,19.75,19.5,19.75,15164205
2020-05-26,19.85,20.0,19.75,19.95,31638254
2020-05-27,20.0,20.1,19.95,20.1,27032956
2020-05-28,20.15,20.15,19.8,19.85,45782017
2020-05-29,19.75,19.95,19.65,19.95,143225996
2020-06-01,19.95,20.2,19.9,20.05,33203696
2020-06-02,20.1,20.3,20.05,20.3,37425367
2020-06-03,20.5,20.8,20.45,20.75,40834562
2020-06-04,20.9,20.95,20.65,20.65,30903914
2020-06-05,20.65,20.85,20.55,20.8,24815772
2020-06-08,20.95,21.0,20.8,21.0,26535911
2020-06-09,21.0,21.05,20.85,21.05,27015212
2020-06-10,21.0,21.1,20.9,21.1,22133140
2020-06-11,21.0,21.05,20.6,20.65,45259415
2020-06-12,20.1,20.35,20.0,20.2,46574184
2020-06-15,20.2,20.3,20.1,20.1,41924977
2020-06-16,20.25,20.4,20.2,20.35,36454952
2020-06-17,20.35,20.55,20.25,20.55,33141295
2020-06-18,20.55,20.55,20.25,20.3,26035721
2020-06-19,20.35,20.4,20.1,20.1,69956567
2020-06-22,20.1,20.3,20.1,20.3,18717771
2020-06-23,20.3,20.4,20.1,20.4,21684740
2020-06-24,20.3,20.45,20.2,20.25,30149239
2020-06-29,20.2,20.3,20.1,20.25,28769370
2020-06-30,20.3,20.45,20.3,20.35,22296241
2020-07-01,20.4,20.6,20.4,20.5,25520693
2020-07-02,20.5,20.65,20.4,20.5,48242936
2020-07-03,20.7,20.8,20.6,20.8,38019228
2020-07-06,20.9,21.05,20.85,21.05,52034431
2020-07-07,21.15,21.25,20.95,21.2,52148470
2020-07-08,21.1,21.2,21.0,21.15,53560798
2020-07-09,21.2,21.2,21.1,21.15,63425149
2020-07-10,21.1,21.15,20.8,20.9,89915745
2020-07-13,20.0,20.15,20.0,20.1,78250952
2020-07-14,20.1,20.15,19.95,19.95,43348624
2020-07-15,20.0,20.05,19.85,19.9,53009880
2020-07-16,19.95,19.95,19.8,19.85,49710853
2020-07-17,19.9,19.95,19.8,19.9,36563612
2020-07-20,19.9,19.95,19.8,19.85,21363090
2020-07-21,19.95,19.95,19.8,19.8,42213621
2020-07-22,19.8,19.9,19.65,19.8,54468215
2020-07-23,19.7,19.75,19.65,19.75,21828195
2020-07-24,19.65,19.7,19.5,19.5,33632411
2020-07-27,19.5,19.7,19.35,19.35,47639933
2020-07-28,19.25,19.4,19.25,19.35,38252650
2020-07-29,19.35,19.7,19.35,19.5,20796939
2020-07-30,19.65,19.7,19.45,19.65,27438141
2020-07-31,19.7,19.7,19.4,19.4,34529476
2020-08-03,19.4,19.5,19.3,19.3,28424824
2020-08-04,19.4,19.5,19.35,19.35,17593102
2020-08-05,19.35,19.4,19.3,19.3,20418537
2020-08-06,19.35,19.45,19.35,19.4,20375760
2020-08-07,19.4,19.45,19.3,19.35,24893886
2020-08-10,19.35,19.5,19.35,19.4,29893614
2020-08-11,19.45,19.55,19.4,19.4,25583850
2020-08-12,19.45,19.5,19.4,19.4,22428265
2020-08-13,19.5,19.5,19.4,19.5,19697233
2020-08-14,19.4,19.45,19.35,19.35,21702997
2020-08-17,19.4,19.6,19.35,19.5,25818720
2020-08-18,19.5,19.5,19.4,19.4,30838651
2020-08-19,19.45,19.55,19.4,19.4,31795097
2020-08-20,19.35,19.4,19.0,19.0,65518106
2020-08-21,19.1,19.2,19.05,19.2,32880374
2020-08-24,19.2,19.2,19.0,19.05,21457504
2020-08-25,19.05,19.15,19.0,19.1,31308924
2020-08-26,19.1,19.2,19.05,19.2,23169658
2020-08-27,19.15,19.15,19.0,19.0,36175730
2020-08-28,19.0,19.1,18.95,19.0,19712292
2020-08-31,19.05,19.1,18.95,18.95,39370467
2020-09-01,18.95,19.0,18.85,18.9,49368686
2020-09-02,18.85,18.9,18.7,18.7,56688508
2020-09-03,18.7,19.0,18.7,18.85,37512389
2020-09-04,18.65,18.85,18.65,18.8,33911138
2020-09-07,18.8,19.0,18.75,18.85,29148335
2020-09-08,18.95,19.0,18.8,18.9,24615170
2020-09-09,18.85,18.9,18.7,18.8,26947078
2020-09-10,18.85,18.9,18.75,18.9,21532275
2020-09-11,18.9,18.9,18.7,18.85,25122894
2020-09-14,18.8,18.85,18.75,18.8,16481832
2020-09-15,18.8,18.9,18.75,18.9,17160399
2020-09-16,18.9,18.9,18.8,18.85,18504827
2020-09-17,18.8,18.9,18.7,18.7,26405125
2020-09-18,18.75,18.8,18.6,18.6,46877374
2020-09-21,18.6,18.65,18.5,18.5,34326629
2020-09-22,18.45,18.5,18.2,18.2,52993055
2020-09-23,18.2,18.2,18.0,18.0,53183905
2020-09-24,17.9,17.9,17.6,17.6,76180573
2020-09-25,17.7,17.85,17.5,17.6,81235445
2020-09-28,17.7,18.1,17.7,18.05,35622645
2020-09-29,18.2,18.35,18.15,18.3,40124504
2020-09-30,18.4,18.4,18.25,18.4,33184677
2020-10-05,18.5,18.6,18.1,18.15,27658754
2020-10-06,18.25,18.45,18.25,18.45,18660287
2020-10-07,18.3,18.4,18.25,18.25,23024543
2020-10-08,18.35,18.35,18.2,18.35,12367136
2020-10-12,18.4,18.4,18.05,18.15,30316210
2020-10-13,18.1,18.15,17.95,18.05,36139127
2020-10-14,18.0,18.2,18.0,18.1,37704533
2020-10-15,18.0,18.1,17.95,17.95,35321603
2020-10-16,18.0,18.15,17.9,17.9,25088485
2020-10-19,18.0,18.1,18.0,18.0,19191392
2020-10-20,18.0,18.1,17.95,18.0,24505142
2020-10-21,18.1,18.15,18.0,18.0,21937753
2020-10-22,18.05,18.25,18.0,18.25,32278282
2020-10-23,18.2,18.25,18.15,18.25,13979161
2020-10-26,18.25,18.35,18.2,18.35,14846344
2020-10-27,18.35,18.35,18.15,18.15,33547963
2020-10-28,18.15,18.2,18.05,18.15,23632005
2020-10-29,18.05,18.05,17.95,17.95,25876658
2020-10-30,17.95,18.05,17.9,18.05,35075247
2020-11-02,18.05,18.2,18.0,18.15,20054703
2020-11-03,18.2,18.25,18.15,18.25,14882363
2020-11-04,18.25,18.3,18.2,18.2,15247297
2020-11-05,18.3,18.35,18.25,18.3,16749022
2020-11-06,18.3,18.65,18.25,18.65,30129321
2020-11-09,18.8,18.9,18.6,18.65,46464701
2020-11-10,18.85,19.2,18.75,19.1,88058928
2020-11-11,19.25,19.8,19.25,19.8,104423806
2020-11-12,19.75,19.75,19.5,19.6,57873051
2020-11-13,19.55,19.65,19.45,19.6,35952276
2020-11-16,19.7,19.85,19.65,19.85,62328456
2020-11-17,19.95,19.95,19.75,19.9,50247626
2020-11-18,19.95,20.0,19.85,20.0,48870199
2020-11-19,20.0,20.0,19.6,19.6,34713305
2020-11-20,19.65,19.7,19.45,19.55,27423502
2020-11-23,19.6,19.7,19.55,19.65,24959080
2020-11-24,19.65,19.7,19.5,19.55,27532330
2020-11-25,19.65,19.75,19.6,19.7,18652035
2020-11-26,19.7,19.75,19.55,19.7,16834210
2020-11-27,19.65,19.75,19.55,19.75,27995947
2020-11-30,19.75,19.8,19.15,19.15,106107437
2020-12-01,19.25,19.45,19.25,19.4,32638469
2020-12-02,19.3,19.5,19.3,19.5,32746905
2020-12-03,19.4,19.5,19.35,19.5,20438229
2020-12-04,19.5,19.6,19.45,19.6,28161446
2020-12-07,19.65,19.65,19.45,19.55,26499015
2020-12-08,19.25,19.35,19.1,19.35,40386125
2020-12-09,19.25,19.3,19.15,19.2,25976181
2020-12-10,19.2,19.35,19.1,19.3,21550651
2020-12-11,19.35,19.55,19.3,19.55,35272200
2020-12-14,19.5,19.55,19.35,19.4,21414714
2020-12-15,19.35,19.4,19.2,19.3,25769376
2020-12-16,19.3,19.55,19.3,19.55,22643021
2020-12-17,19.55,19.55,19.35,19.35,24459117
2020-12-18,19.35,19.4,19.25,19.3,26737091
2020-12-21,19.3,19.4,19.25,19.4,14610070
2020-12-22,19.35,19.4,19.3,19.3,13021303
2020-12-23,19.25,19.25,19.15,19.2,10873407
2020-12-24,19.25,19.3,19.15,19.25,18173476
2020-12-25,19.25,19.3,19.2,19.3,12837945
2020-12-28,19.3,19.3,19.15,19.2,23118523
2020-12-29,19.25,19.35,19.2,19.25,25936559
2020-12-30,19.25,19.75,19.25,19.75,50925101
2020-12-31,19.75,19.8,19.55,19.7,27161674
2021-01-04,19.6,19.7,19.55,19.55,25983998
2021-01-05,19.55,19.7,19.45,19.6,25736876
2021-01-06,19.55,19.7,19.5,19.55,29616026
2021-01-07,19.65,19.8,19.6,19.8,39492678
2021-01-08,19.85,20.0,19.75,20.0,59881800
2021-01-11,20.0,20.0,19.85,19.95,35804760
2021-01-12,19.95,19.95,19.7,19.7,21726910
2021-01-13,19.85,19.85,19.75,19.85,26818941
2021-01-14,19.85,19.9,19.7,19.85,30496254
2021-01-15,19.85,19.9,19.7,19.7,29730070
2021-01-18,19.7,19.75,19.5,19.7,29441316
2021-01-19,19.65,19.7,19.6,19.65,23432275
2021-01-20,19.6,19.6,19.1,19.2,52545656
2021-01-21,19.2,19.45,19.2,19.25,23496317
2021-01-22,19.3,19.35,19.2,19.2,26896032
2021-01-25,19.2,19.65,19.2,19.6,43132972
2021-01-26,19.45,19.5,19.3,19.3,28996908
2021-01-27,19.35,19.5,19.3,19.4,30486404
2021-01-28,19.3,19.4,19.1,19.2,40144783
2021-01-29,19.15,19.2,19.0,19.0,56546185
2021-02-01,19.0,19.2,19.0,19.15,16443635
2021-02-02,19.1,19.35,19.05,19.25,23268023
2021-02-03,19.25,19.35,19.2,19.25,32976854
2021-02-04,19.2,19.3,19.2,19.2,14226120
2021-02-05,19.25,19.45,19.2,19.4,26423071
2021-02-17,19.75,19.9,19.7,19.9,84216368
2021-02-18,19.95,20.2,19.85,20.0,73960907
2021-02-19,20.05,20.2,20.0,20.2,50118427
2021-02-22,20.25,20.4,20.2,20.4,38153625
2021-02-23,20.4,20.7,20.35,20.7,59609312
2021-02-24,20.95,20.95,20.7,20.75,61608110
2021-02-25,20.8,20.9,20.65,20.9,50328214
2021-02-26,20.75,20.8,20.0,20.0,108408456
2021-03-02,20.35,20.4,20.2,20.2,37186926
2021-03-03,20.35,20.5,20.25,20.4,41944860
2021-03-04,20.5,20.5,20.1,20.35,37019106
2021-03-05,20.1,20.45,20.05,20.3,33556881
2021-03-08,20.45,20.8,20.35,20.6,48027935
2021-03-09,20.75,21.1,20.75,21.1,108308815
2021-03-10,21.1,21.3,21.0,21.2,53403957
2021-03-11,21.3,21.5,21.1,21.1,67666217
2021-03-12,21.15,21.35,21.0,21.35,51397792
2021-03-15,21.35,21.8,21.35,21.75,74387631
2021-03-16,21.85,21.85,21.6,21.8,56927346
2021-03-17,21.8,21.85,21.55,21.6,47969315
2021-03-18,21.6,21.7,21.45,21.55,33823597
2021-03-19,21.45,21.5,21.2,21.3,61927673
2021-03-22,21.2,21.45,21.1,21.35,23282595
2021-03-23,21.3,21.5,21.25,21.4,32800929
2021-03-24,21.4,21.6,21.3,21.5,31519560
2021-03-25,21.55,21.85,21.55,21.8,56116366
2021-03-26,21.8,21.95,21.7,21.9,43233005
2021-03-29,22.0,22.0,21.85,22.0,32439823
2021-03-30,22.0,22.0,21.9,22.0,43722617
2021-03-31,22.0,22.1,21.9,22.1,37910712
2021-04-01,22.05,22.1,21.8,21.85,26493965
2021-04-06,21.95,21.95,21.8,21.95,22921805
2021-04-07,22.0,22.0,21.9,22.0,26429315
2021-04-08,21.9,21.95,21.75,21.8,21321849
2021-04-09,21.8,21.8,21.5,21.6,27440454
2021-04-12,21.65,21.9,21.6,21.9,24450346
2021-04-13,22.0,22.15,22.0,22.1,41651149
2021-04-14,22.1,22.15,21.9,22.1,32901511
2021-04-15,22.15,22.25,22.1,22.25,35867533
2021-04-16,22.25,22.3,22.15,22.25,24785860
2021-04-19,22.25,22.8,22.25,22.8,64180690
2021-04-20,23.0,23.0,22.65,22.9,46536582
2021-04-21,22.75,22.95,22.7,22.9,33348288
2021-04-22,22.95,23.0,22.8,22.9,49541109
2021-04-23,23.0,23.0,22.7,22.8,30723797
2021-04-26,22.9,23.1,22.85,23.1,54165241
2021-04-27,23.1,23.2,23.0,23.15,39113901
2021-04-28,23.15,23.3,23.1,23.25,36912121
2021-04-29,23.25,23.25,22.8,22.8,39199218
2021-05-03,22.7,22.8,22.5,22.75,50881840
2021-05-04,22.8,22.85,22.1,22.35,61855968
2021-05-05,22.35,22.7,22.25,22.5,39757697
2021-05-06,22.6,23.05,22.5,23.0,55480843
2021-05-07,23.05,23.15,22.95,23.1,35312903
2021-05-10,23.15,24.0,23.1,23.95,98965337
2021-05-11,23.9,24.05,23.25,23.65,109916201
2021-05-12,23.65,23.85,21.35,22.35,168690949
2021-05-13,21.95,22.65,21.6,22.05,76268345
2021-05-14,22.05,22.35,21.9,22.0,49081484
2021-05-17,21.15,21.85,21.1,21.55,66172291
2021-05-18,21.65,22.5,21.6,22.5,49177105
2021-05-19,22.35,22.65,22.1,22.25,38307509
2021-05-20,22.3,22.4,22.05,22.3,51003593
2021-05-21,22.65,23.3,22.4,22.6,70783943
2021-05-24,22.25,22.6,22.2,22.5,31643309
2021-05-25,22.55,23.2,22.5,22.85,66633514
2021-05-26,23.0,23.1,22.85,23.0,22033638
2021-05-27,22.8,22.85,22.4,22.4,112442107
2021-05-28,22.65,23.05,22.5,23.0,56113211
2021-05-31,22.95,23.2,22.9,23.05,32533979
2021-06-01,23.0,23.05,22.85,23.0,17403304
2021-06-02,22.9,23.1,22.7,22.95,36684304
2021-06-03,23.0,23.05,22.75,22.9,18208856
2021-06-04,22.55,22.75,22.5,22.75,36407477
2021-06-07,22.7,22.7,22.2,22.55,21411576
2021-06-08,22.7,22.7,22.45,22.55,14418470
2021-06-09,22.5,22.55,22.3,22.45,23519875
2021-06-10,22.45,22.5,22.3,22.5,18192934
2021-06-11,22.5,22.5,22.4,22.5,11676943
2021-06-15,22.5,22.5,22.3,22.4,17655266
2021-06-16,22.25,22.4,22.2,22.4,27899900
2021-06-17,22.2,22.3,22.15,22.3,31067227
2021-06-18,22.2,22.25,22.15,22.15,48217318
2021-06-21,22.1,22.25,22.0,22.25,39372396
2021-06-22,22.3,22.4,22.2,22.3,26895978
2021-06-23,22.3,22.6,22.25,22.55,22890494
2021-06-24,22.55,22.6,22.45,22.55,19470216
2021-06-25,22.6,22.8,22.55,22.75,34593077
2021-06-28,22.8,22.8,22.6,22.65,16011093
2021-06-29,22.65,22.7,22.4,22.6,25770796
2021-06-30,22.6,22.85,22.5,22.7,30644357
2021-07-01,22.6,22.65,22.5,22.55,24157658
2021-07-02,22.6,22.6,22.35,22.4,16935858
2021-07-05,22.55,22.6,22.4,22.5,21004605
2021-07-06,22.5,22.65,22.5,22.6,32240712
2021-07-07,22.6,22.7,22.45,22.65,29211035
2021-07-08,22.8,22.95,22.75,22.85,36430571
2021-07-09,22.75,22.8,22.55,22.7,40744803
2021-07-12,22.9,22.95,22.65,22.65,36011984
2021-07-13,22.75,22.8,22.6,22.7,35784849
2021-07-14,22.65,22.8,22.6,22.7,27357159
2021-07-15,22.7,22.75,22.65,22.75,27494160
2021-07-16,22.7,23.05,22.7,23.05,65599786
2021-07-19,23.1,23.15,22.85,23.0,33536731
2021-07-20,22.7,22.85,22.6,22.65,34811135
2021-07-21,22.7,22.75,22.55,22.7,22888144
2021-07-22,22.75,22.85,22.7,22.85,18936529
2021-07-23,22.95,23.0,22.85,23.0,20700072
2021-07-26,23.0,23.05,22.8,22.9,24014390
2021-07-27,22.9,22.95,22.75,22.85,15619439
2021-07-28,22.85,22.9,22.55,22.75,28984086
2021-07-29,22.8,22.85,22.65,22.8,18992003
2021-07-30,22.85,22.9,22.75,22.85,30696473
2021-08-02,22.95,23.1,22.85,23.1,27267510
2021-08-03,23.1,23.15,22.95,23.05,22054836
2021-08-04,23.1,23.1,22.95,23.0,21464384
2021-08-05,23.1,23.15,23.0,23.1,37227592
2021-08-06,23.1,23.15,23.0,23.1,35113564
2021-08-09,23.1,23.1,22.85,23.1,32622181
2021-08-10,23.1,23.1,22.95,23.0,27184921
2021-08-11,23.0,23.05,22.95,23.0,34165317
2021-08-12,23.05,23.05,22.85,22.9,56232547
2021-08-13,22.9,22.95,22.75,22.8,76236206
2021-08-16,21.6,21.7,21.2,21.4,99966568
2021-08-17,21.4,21.6,21.4,21.6,36059798
2021-08-18,21.55,21.6,21.5,21.6,22885925
2021-08-19,21.6,21.6,21.2,21.35,38533691
2021-08-20,21.4,21.4,21.05,21.15,33524414
2021-08-23,21.4,21.65,21.35,21.45,40570386
2021-08-24,21.6,22.0,21.5,22.0,34571978
2021-08-25,22.0,22.4,22.0,22.3,34442156
2021-08-26,22.35,22.4,22.1,22.4,34981344
2021-08-27,22.35,22.75,22.25,22.75,37803260
2021-08-30,22.75,22.9,22.65,22.9,35598212
2021-08-31,22.95,23.0,22.75,23.0,50096734
2021-09-01,22.9,23.0,22.85,23.0,25572740
2021-09-02,22.9,22.95,22.5,22.7,23225770
2021-09-03,22.7,22.85,22.7,22.85,17104256
2021-09-06,22.9,22.9,22.65,22.85,11818941
2021-09-07,22.9,22.9,22.7,22.85,9165285
2021-09-08,22.95,23.0,22.7,22.9,28076404
2021-09-09,22.8,22.85,22.55,22.85,20445878
2021-09-10,22.8,23.0,22.75,22.95,20724813
2021-09-13,22.85,23.0,22.75,23.0,23533675
2021-09-14,22.9,23.0,22.85,23.0,35213613
2021-09-15,22.85,23.0,22.85,23.0,31327886
2021-09-16,23.0,23.65,22.95,23.4,74155034
2021-09-17,23.3,23.4,23.0,23.0,67838635
2021-09-22,22.6,22.75,22.4,22.6,52798744
2021-09-23,22.7,22.95,22.7,22.95,38204257
2021-09-24,23.05,23.05,22.7,22.8,36963945
2021-09-27,22.8,22.95,22.65,22.75,22351368
2021-09-28,22.65,22.95,22.55,22.9,29863586
2021-09-29,22.75,22.8,22.5,22.75,29595186
2021-09-30,22.65,22.9,22.6,22.9,36681757
2021-10-01,22.65,22.8,22.35,22.5,45047897
2021-10-04,22.55,22.6,22.25,22.4,21165745
2021-10-05,22.3,22.5,22.2,22.45,40602598
2021-10-06,22.5,22.7,22.4,22.7,42804394
2021-10-07,22.85,23.05,22.75,22.85,50267796
2021-10-08,22.95,23.0,22.8,22.9,19474957
2021-10-12,22.7,22.9,22.5,22.9,31607655
2021-10-13,22.85,22.9,22.65,22.85,13593274
2021-10-14,22.95,23.0,22.85,22.95,18578016
2021-10-15,23.0,23.0,22.85,23.0,30047831
2021-10-18,23.0,23.15,22.9,23.05,41145287
2021-10-19,23.05,23.15,22.95,23.0,27073965
2021-10-20,23.0,23.15,22.95,23.0,34362651
2021-10-21,23.05,23.4,23.0,23.4,63056653
2021-10-22,23.4,23.55,23.15,23.55,39321004
2021-10-25,23.55,23.6,23.45,23.55,25845394
2021-10-26,23.55,23.65,23.45,23.55,29440030
2021-10-27,23.5,23.55,23.3,23.4,25720451
2021-10-28,23.4,23.45,23.25,23.4,19446750
2021-10-29,23.3,23.4,23.15,23.2,23208226
2021-11-01,23.25,23.4,22.95,23.05,23306369
2021-11-02,23.1,23.3,23.05,23.1,24725265
2021-11-03,23.1,23.35,23.05,23.35,19816431
2021-11-04,23.4,23.5,23.25,23.25,32780573
2021-11-05,23.3,23.35,23.1,23.2,25529433
2021-11-08,23.3,23.4,23.2,23.4,21174878
2021-11-09,23.5,23.6,23.45,23.55,31347323
2021-11-10,23.5,23.55,23.4,23.55,14827468
2021-11-11,23.5,23.6,23.45,23.6,24381124
2021-11-12,23.6,23.7,23.45,23.7,23701107
2021-11-15,23.75,24.0,23.7,24.0,32827348
2021-11-16,24.0,24.05,23.9,24.05,27811844
2021-11-17,24.05,24.5,23.95,24.45,45739588
2021-11-18,24.5,24.9,24.45,24.75,43959318
2021-11-19,24.65,24.65,24.2,24.25,39556045
2021-11-22,24.25,24.5,24.2,24.4,26630930
2021-11-23,24.5,24.55,24.25,24.5,28363422
2021-11-24,24.5,24.9,24.45,24.8,40350829
2021-11-25,24.8,24.95,24.7,24.95,40866054
2021-11-26,24.85,24.9,24.55,24.7,33390228
2021-11-29,24.25,24.4,24.2,24.3,30747311
2021-11-30,24.25,24.5,24.2,24.4,77217749
2021-12-01,24.25,24.85,24.2,24.85,28585312
2021-12-02,24.8,25.0,24.45,25.0,45000056
2021-12-03,25.0,25.2,24.85,25.2,48836349
2021-12-06,25.0,25.45,24.9,25.45,40222238
2021-12-07,25.45,26.0,25.25,26.0,56262968
2021-12-08,26.0,26.0,25.7,25.95,57223418
2021-12-09,25.9,26.05,25.7,25.9,20321303
2021-12-10,25.8,26.0,25.75,25.95,26377444
2021-12-13,25.95,25.95,25.7,25.85,30041541
2021-12-14,25.5,25.55,25.25,25.55,29244862
2021-12-15,25.4,25.55,25.35,25.35,21503177
2021-12-16,25.35,25.6,25.3,25.5,25608405
2021-12-17,25.65,25.85,25.5,25.6,47885174
2021-12-20,25.45,25.6,25.25,25.35,22235007
2021-12-21,25.35,25.75,25.25,25.65,26843864
2021-12-22,25.8,25.95,25.7,25.8,29062641
2021-12-23,25.9,25.9,25.7,25.9,25264782
2021-12-24,25.95,25.95,25.8,25.85,11730849
2021-12-27,25.85,25.9,25.75,25.8,12556709
2021-12-28,25.8,25.95,25.8,25.95,20572259
2021-12-29,26.0,26.1,25.9,26.1,28502003
2021-12-30,26.1,26.1,25.95,25.95,16583325
2022-01-03,26.1,26.1,25.7,25.75,18077873
2022-01-04,25.8,25.95,25.7,25.95,19795784
2022-01-05,25.8,26.05,25.8,26.05,22221672
2022-01-06,25.95,26.3,25.9,26.2,41174068
2022-01-07,26.2,26.5,26.0,26.3,39755391
2022-01-10,26.35,26.4,26.05,26.4,30774776
2022-01-11,26.25,27.4,26.25,27.4,87909585
2022-01-12,27.1,27.75,27.05,27.4,65537576
2022-01-13,27.65,28.5,27.55,28.45,122858679
2022-01-14,28.4,28.65,27.7,27.9,78081273
2022-01-17,27.75,28.0,27.6,27.8,42223134
2022-01-18,27.9,28.05,27.8,27.9,42466624
2022-01-19,27.8,28.15,27.6,27.8,65727954
2022-01-20,27.6,27.8,27.3,27.7,43840933
2022-01-21,27.4,27.5,27.1,27.4,50003427
2022-01-24,27.15,27.65,26.85,27.5,44515632
2022-01-25,27.05,27.25,26.9,27.25,43439252
2022-01-26,27.25,27.85,27.25,27.6,35656156
2022-02-07,27.9,28.55,27.8,28.5,95047673
2022-02-08,28.6,28.95,28.15,28.7,73392509
2022-02-09,28.7,29.1,28.6,28.9,53061496
2022-02-10,28.9,28.95,28.45,28.85,55787016
2022-02-11,28.6,28.85,28.5,28.85,42382526
2022-02-14,28.35,28.7,28.25,28.65,39689438
2022-02-15,28.6,28.65,28.1,28.15,42178039
2022-02-16,28.35,28.5,28.2,28.2,56263183
2022-02-17,28.6,28.8,28.3,28.45,52923897
2022-02-18,28.2,28.45,28.15,28.35,30716916
